Title,Post date,Application Deadline,Issues,Institution(s),Other Organization(s),URL,Body,All terms
"Implementation Fellow, ACUPCC, Second Nature",Nov 16 2012 - 1:03pm,"January 15, 2013","November 20, 2012",Second Nature,,http://secondnature.org/about/employment/implementation-fellow.html,,Jobs & Internships
"Recruitment Fellow, ACUPCC, Second Nature",Nov 16 2012 - 1:04pm,"January 15, 2013","November 20, 2012",Second Nature,,http://secondnature.org/about/employment/recruitment-fellow.html,,Jobs & Internships
"Assistant Professor, Environmental Sociologist, Utah State U",Nov 16 2012 - 1:04pm,"January 15, 2013","November 20, 2012",Utah State University,,https://jobs.usu.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1353020818524,,Jobs & Internships
"Sustainability Fellows, Green City Corps",Nov 16 2012 - 1:04pm,"January 15, 2013","November 20, 2012",,,https://www.thesca.org/serve/internships/browse?keys=green+cities,,Jobs & Internships
"Member Relations Coordinator, AASHE",Nov 16 2012 - 1:07pm,"January 15, 2013","December 4, 2012 November 27, 2012 November 20, 2012",,AASHE,http://www.aashe.org/highlights/jobs/member-relations-coordinator,,Jobs & Internships
"Sustainability Education and Outreach Coordinator, Tufts U",Nov 26 2012 - 1:17pm,"January 25, 2013","November 27, 2012",Tufts University,,https://2xrecruit.kenexa.com/kr/cc/jsp/public/EmailJobDetail.jsf?npi=665B137F6797C0F7213DE82547E92B47&rand=9DAAB1C3715E6CD0715C668F8797099198DDC497C26E1575969E7A621BEEF933,,Jobs & Internships
"Dir., Facilities Mgmt and Environmental Policy, NACUBO",Nov 26 2012 - 1:21pm,"January 25, 2013","November 27, 2012",National Association of College & University Business Officers,,https://home2.eease.adp.com/recruit/?id=4489572,,Jobs & Internships
"Instructional Designer, College of Lake County",Nov 26 2012 - 9:24pm,"January 25, 2013","November 20, 2012",College of Lake County,,http://chronicle.com/jobs/0000754052-01/,,Jobs & Internships
"Assistant Professor, Sustainability Science, U Saskatchewan",Nov 26 2012 - 10:46pm,"January 25, 2013","November 27, 2012",University of Saskatchewan,,http://chronicle.com/jobs/0000757008-01,,Jobs & Internships
"Coordinator, Environmental Center, Portland CC",Nov 26 2012 - 10:47pm,"January 25, 2013","November 27, 2012",Portland Community College,,http://www.higheredjobs.com/search/details.cfm?JobCode=175695643&Title=Environmental%20Center%20Coordinator%20%2DSylvania%20Campus%2C%20Part%20time%20%28%2E50%20FTE%29,,Jobs & Internships
"Assistant Professor, Environmental Science, Springfield College",Nov 30 2012 - 2:28pm,"January 29, 2013","December 4, 2012",Springfield College,,http://www.ecojobs.com/jobs_details2.php?AID=82257,,Jobs & Internships
"Assistant Professor, Environmental Studies, Colgate U",Nov 30 2012 - 2:29pm,"January 29, 2013","December 4, 2012",Colgate University,,https://academicjobsonline.org/ajo/jobs/2362,,Jobs & Internships
"Assistant Professor, Sustainability & Human Behavior, U Michigan",Nov 30 2012 - 2:30pm,"January 29, 2013","December 4, 2012",University of Michigan,,http://www.ihdp.unu.edu/article/read/assitant-professor-sustainability-and-human-behavior,,Jobs & Internships
"Research Analyst, Facilities Management, Utah State U",Dec 4 2012 - 10:15am,"February 2, 2013","December 4, 2012",Utah State University,,https://utah.peopleadmin.com/postings/19973,,Jobs & Internships
"Curriculum Developer, School of Sustainability, Arizona State U",Dec 4 2012 - 10:16am,"February 2, 2013","December 4, 2012",Arizona State University,,http://sustainability.asu.edu/docs/gios/jobs/CurriculumDeveloper110112.pdf,,Jobs & Internships
"Faculty, Ecological Design, Western Michigan U",Dec 6 2012 - 4:37pm,"February 4, 2013","December 11, 2012",Western Michigan University,,https://www.wmujobs.org/applicants/jsp/shared/frameset/Frameset.jsp?time=1354045051490,,Jobs & Internships
"Business Manager, Institute of Sustainability, Loyola U",Dec 6 2012 - 4:50pm,"February 4, 2013","December 11, 2012",Loyola University Chicago,,https://www.careers.luc.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1355179362745,,Jobs & Internships
"Executive Director, CoFED",Dec 7 2012 - 3:40pm,"February 5, 2013","December 11, 2012",CoFED,,http://www.cofed.org/jobs-and-internships/#ed,,Jobs & Internships
"Northern California Regional Organizer, CoFED",Dec 7 2012 - 3:40pm,"February 5, 2013","December 11, 2012",CoFED,,http://www.cofed.org/jobs-and-internships/#norcalro,,Jobs & Internships
"Student Food Network Coordinator, Sierra Youth Coalition",Dec 7 2012 - 3:41pm,"February 5, 2013","December 11, 2012",Sierra Youth Coalition,,http://www.syc-cjs.org/sites/default/files/studentfoodnetworkcoordinator.pdf,,Jobs & Internships
"Assistant Professor, Food Systems, New York U",Dec 7 2012 - 3:41pm,"February 5, 2013","December 11, 2012",New York University,,http://steinhardt.nyu.edu/faculty_positions/nutrition/assistant_professor_tenure,,Jobs & Internships
"Assistant Professor, Sustainable Food Systems, Montana State U",Dec 7 2012 - 3:42pm,"February 5, 2013","December 11, 2012",Montana State University,,http://www.montana.edu/jobs/faculty/13115-2,,Jobs & Internships
"Internship, Collegiate Leaders in Environmental Health",Dec 7 2012 - 3:42pm,"February 5, 2013","December 11, 2012",,,http://www.cdc.gov/nceh/cleh/,,Jobs & Internships
"Office Assistant, Institute of the Environment, Tufts U",Dec 7 2012 - 3:43pm,"February 5, 2013","December 11, 2012",Tufts University,,https://2xrecruit-kenexa-com.careerliaison.com/kr/cc/jsp/public/login/directApplyApplicantJobDetail.jsf?npi=665B137F6797C0F7213DE82547E92B47&rand=3D499027D4A57469A1299B963DA5D30E267B98904C8DEEAAA2D58FB396BD2E17&_CL_SOURCE=1303916&jtsrc=http%3A%2F%2Fwww%2E,,Jobs & Internships
"Coordinator, Energy and Sustainability, SUNY New Paltz",Dec 17 2012 - 12:21pm,"February 15, 2013","December 18, 2012",State University of New York at New Paltz,,http://www.newpaltz.edu/hr/displayjobdetails.php?id=1327,,Jobs & Internships
"Sustainability Coordinator, San Francisco State U",Dec 17 2012 - 12:22pm,"February 15, 2013","December 18, 2012",San Francisco State University,,https://cmsweb.sfsu.edu/psc/HSFPRDF/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_CE.GBL,,Jobs & Internships
"Energy Program Coordinator, North Carolina State U",Dec 17 2012 - 12:22pm,"February 15, 2013","December 18, 2012",North Carolina State University,,https://jobs.ncsu.edu/postings/16869,,Jobs & Internships
"Director, Office of Sustainability, U Florida",Dec 17 2012 - 12:23pm,"February 15, 2013","December 18, 2012",University of Florida,,https://jobs.ufl.edu/postings/35941,,Jobs & Internships
"Recycling Coordinator, U Kansas",Dec 17 2012 - 12:23pm,"February 15, 2013","December 18, 2012",University of Kansas,,https://recruiting.ku.edu/psc/tam/EMPLOYEE/HRMS/c/HRS_HRS.HRS_APP_SCHJOB.GBL?Page=HRS_APP_SCHJOB&Action=U&TargetFrameName=None,,Jobs & Internships
"Group Manager,  Institute for Sustainability, Arizona State U",Jan 7 2013 - 1:37pm,"March 8, 2013","January 8, 2013",Arizona State University,,https://www.asu.edu/go/employment/?auth=guest&jobid=29985&SiteId=1&PostingSeq=1,,Jobs & Internships
"Program Manager, Sustainable Energy Management, Unity College",Jan 7 2013 - 1:38pm,"March 8, 2013","January 8, 2013",Unity College,,http://unity.interviewexchange.com/jobofferdetails.jsp?JOBID=36827,,Jobs & Internships
"Professor, Environmental Policy, Northeastern Illinois U",Jan 8 2013 - 11:49am,"March 9, 2013","January 8, 2013",Northern Illinois University,,http://www.neiu.edu/~ges/GES_position_2011.html,,Jobs & Internships
"LEED AP Analyst, U California Riverside",Jan 8 2013 - 11:50am,"March 9, 2013","January 8, 2013","University of California, Riverside",,https://irecruitportal.ucr.edu/irecruit/!Controller?action=jobs_webui.show_page&page=jobs_detail&requisition_id=201212106176&jtsrc=http%3A%2F%2Fwww%2Eaashe%2Eorg%2Fpublications%2Fbulletin%2Ephp&jtsrcid=2868&jtrfr=,,Jobs & Internships
"Energy Management Specialist, Western Carolina U",Jan 10 2013 - 6:50pm,"March 11, 2013","January 15, 2013",Western Carolina University,,https://jobs.wcu.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1357680515406,,Jobs & Internships
"Sustainability Fellow, Yale U",Jan 10 2013 - 6:51pm,"March 11, 2013","January 15, 2013",Yale University,,http://sustainability.yale.edu/employment-opportunities,,Jobs & Internships
"Assistant Director, Zero Waste, George Washington U",Jan 10 2013 - 6:51pm,"March 11, 2013","January 15, 2013",George Washington University,,https://www.gwu.jobs/postings/13092,,Jobs & Internships
"Assistant Professor, Sustainable Food Systems, Montana State U",Jan 14 2013 - 4:31pm,"March 15, 2013","January 15, 2013",Montana State University,,http://www.montana.edu/jobs/faculty/13115-2,,Jobs & Internships
"Sustainability Education Specialist, Colorado State U Pueblo",Jan 14 2013 - 4:32pm,"March 15, 2013","January 15, 2013","Colorado State University, Pueblo",,http://www.colostate-pueblo.edu/HR/Employment/Pages/CurrentCareerOpportunities.aspx,,Jobs & Internships
"Sustainability Capacity-Building Internship, Second Nature",Jan 22 2013 - 4:10am,"March 23, 2013","January 22, 2013",Second Nature,,http://www.secondnature.org/about/employment/internship-capacity-building.html,,Jobs & Internships
"Diversity and Inclusion Manager, U Wisconsin Parkside",Jan 22 2013 - 4:11am,"March 23, 2013","January 22, 2013",University of Wisconsin-Parkside,,http://www.higheredjobs.com/search/details.cfm?JobCode=175709894&Title=Diversity%20and%20Inclusion%20Manager,,Jobs & Internships
"Program Associate, Alliance to Save Energy",Jan 22 2013 - 4:12am,"March 23, 2013","January 22, 2013",Alliance to Save Energy,,http://ase.org/jobs/program-associate,,Jobs & Internships
"Associate Professor, Human Ecology, Unity College",Jan 28 2013 - 4:24pm,"March 29, 2013","January 29, 2013",Unity College,,http://www.unity.edu/about_unity/human_resources/job_listings,,Jobs & Internships
"Admin. Assistant, Center for Global Sustainability, Virginia Tech",Jan 28 2013 - 4:25pm,"March 29, 2013","January 29, 2013",Virginia Tech,,https://listings.jobs.vt.edu/postings/37087,,Jobs & Internships
"Marketing Coord., Center for Global Sustainability, Virginia Tech",Jan 28 2013 - 4:26pm,"March 29, 2013","January 29, 2013",Virginia Tech,,https://listings.jobs.vt.edu/postings/36987,,Jobs & Internships
"Manager, Center for Force Majeure, U California Santa Cruz",Jan 28 2013 - 4:26pm,"March 29, 2013","January 29, 2013","University of California, Santa Cruz",,https://jobs.ucsc.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1359307417734,,Jobs & Internships
"Sustainability Coordinator, U Wisconsin Stevens Point",Jan 28 2013 - 4:27pm,"March 29, 2013","January 29, 2013",University of Wisconsin-Stevens Point,,https://www.midwestrenew.org/uwspjob,,Jobs & Internships
"Internship, Sustainable Agriculture, North Carolina State U",Jan 28 2013 - 4:28pm,"March 29, 2013","January 29, 2013",North Carolina State University,,http://www.cefs.ncsu.edu/getinvolved/internships/internships.html,,Jobs & Internships
"Climate Action Manager, U California Santa Cruz",Feb 1 2013 - 7:34pm,"April 2, 2013","February 5, 2013","University of California, Santa Cruz",,https://jobs.ucsc.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1360054855019,,Jobs & Internships
"Endowed Chair in Sustainable Technology, U Wisconsin Oshkosh",Feb 1 2013 - 7:35pm,"April 2, 2013","February 5, 2013",University of Wisconsin-Oshkosh,,http://www.uwosh.edu/cols/info-for-faculty/viessmann-endowed-chair.pdf,,Jobs & Internships
"Director, Sustainable Food Systems Institute, UC Berkeley",Feb 5 2013 - 12:24pm,"April 6, 2013","February 5, 2013","University of California, Berkeley",,http://chronicle.com/jobs/0000766619-01,,Jobs & Internships
"Visiting Lecturer, Environmental Studies, Wellesley College",Feb 5 2013 - 12:28pm,"April 6, 2013","February 5, 2013",Wellesley College,,http://chronicle.com/jobs/0000766385-01,,Jobs & Internships
"Post-Doctoral Research Fellow, Urban Food Systems, The New School",Feb 5 2013 - 12:35pm,"April 6, 2013","February 5, 2013","New School, The",,http://chronicle.com/jobs/0000766149-01,,Jobs & Internships
"Ass't Director, Sustainable Communities Center, Luther College",Feb 11 2013 - 6:17am,"April 12, 2013","February 12, 2013",Luther College,,http://www.luther.edu/hr/staffvacancies/,,Jobs & Internships
"Teaching Fellow, Environmental Studies, Dickinson College",Feb 11 2013 - 6:17am,"April 12, 2013","February 12, 2013",Dickinson College,,https://jobs.dickinson.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1360596239507,,Jobs & Internships
"Visiting Assistant Professor, Environmental Studies, Bucknell U",Feb 11 2013 - 6:18am,"April 12, 2013","February 12, 2013",Bucknell University,,https://jobs.bucknell.edu/applicants/jsp/shared/position/JobDetails_css.jsp?postingId=164070,,Jobs & Internships
"Ass't Professor, Environmental Studies, U Illinois Springfield",Feb 11 2013 - 6:18am,"April 12, 2013","February 12, 2013","University of Illinois, Springfield",,http://www.uis.edu/environmentalstudies/documents/SustainabilityFacultySearch.pdf,,Jobs & Internships
"Campus Sustainability Planner, Virginia Tech",Feb 18 2013 - 6:18am,"April 19, 2013","February 19, 2013",Virginia Tech,,https://listings.jobs.vt.edu/postings/37635,,Jobs & Internships
"Director, Diversity and Multicultural Affairs, McDaniel College",Feb 18 2013 - 6:18am,"April 19, 2013","February 19, 2013",McDaniel College,,http://www.higheredjobs.com/search/details.cfm?JobCode=175718822&Title=Director%20of%20Diversity%20and%20Multicultural%20Affairs,,Jobs & Internships
"Professor, Design for Sustainability, SCAD",Feb 18 2013 - 6:19am,"April 19, 2013","May 7, 2013 February 19, 2013",Savannah College of Art & Design,,https://scadjobs.com/applicants/jsp/shared/position/JobDetails_css.jsp,,Jobs & Internships
"Professor, Forest and Natural Resources Sustainability, U Georgia",Feb 18 2013 - 6:01pm,"April 19, 2013","February 19, 2013","University of Georgia, The",,http://chronicle.com/jobs/0000768132-01,,Jobs & Internships
"Associate Professor, Sustainability Communications, Syracuse U",Feb 18 2013 - 6:20pm,"April 19, 2013","February 19, 2013",Syracuse University,,http://www.higheredjobs.com/search/details.cfm?JobCode=175721332&Title=Assistant%2FAssociate%20Professor%20%2D%20Sustainability%20Science%20Communications,,Jobs & Internships
"Sustainability Operations Coordinator, Texas A&M U",Feb 18 2013 - 6:21pm,"April 19, 2013","February 19, 2013",Texas A&M University,,http://www.higheredjobs.com/search/details.cfm?JobCode=175721076&Title=Sustainability%20Operations%20Coordinator,,Jobs & Internships
"Coordinator, Sustainability Practices, Arizona State U",Feb 25 2013 - 7:01am,"April 26, 2013","February 26, 2013",Arizona State University,,https://www.asu.edu/go/employment/?auth=guest&jobid=30318&SiteId=1&PostingSeq=1,,Jobs & Internships
"Sustainability Education Specialist, U North Carolina Greensboro",Feb 25 2013 - 7:02am,"April 26, 2013","February 26, 2013",University of North Carolina at Greensboro,,https://jobsearch.uncg.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1361391722658,,Jobs & Internships
"Sustainability Fellow, College of Saint Benedict",Feb 26 2013 - 11:40am,"April 27, 2013","February 26, 2013",College of Saint Benedict,,https://employment.csbsju.edu/applicants/jsp/shared/position/JobDetails_css.jsp?postingId=138602,,Jobs & Internships
"Coordinator, Sustainability Practices, Arizona State U",Mar 4 2013 - 1:14am,"May 3, 2013","March 5, 2013",Arizona State University,,http://sustainability.asu.edu/about/contact/employment.php,,Jobs & Internships
"Coordinator, Campus Sustainability, Texas A&M U Kingsville",Mar 4 2013 - 1:15am,"May 3, 2013","March 5, 2013",Texas A&M University-Kingsville,,http://www.higheredjobs.com/state/details.cfm?JobCode=175720775&Title=0601581-%20Coordinator%20of%20Campus%20Sustainability,,Jobs & Internships
"Director of Sustainability, MIT",Mar 5 2013 - 4:31am,"May 4, 2013","March 5, 2013",Massachusetts Institute of Technology,,http://sh.webhire.com/servlet/av/jd?ai=631&ji=2660976&sn=I,,Jobs & Internships
"Assistant Vice President of Environmental Stewardship, Columbia U",Mar 5 2013 - 4:36am,"May 4, 2013","March 5, 2013",Columbia University,,http://www.higheredjobs.com/state/details.cfm?JobCode=175714127&Title=Assistant%20Vice%20President%20Of%20Environmental%20Stewardship,,Jobs & Internships
"Student Sustainability Advisor, Oregon State U",Mar 5 2013 - 4:45am,"May 4, 2013","March 5, 2013",Oregon State University,,http://www.higheredjobs.com/search/details.cfm?JobCode=175725456&Title=Student%20Sustainability%20Advisor,,Jobs & Internships
"Director of Sustainability, U North Carolina Asheville",Mar 11 2013 - 9:17am,"May 10, 2013","March 12, 2013","University of North Carolina, Asheville",,http://chronicle.com/jobs/0000771073-01,,Jobs & Internships
"Assistant Professor, Environmental Studies, Paul Smith’s College",Mar 11 2013 - 9:17am,"May 10, 2013","March 12, 2013",Paul Smith's College of Arts & Sciences,,http://www.paulsmiths.edu/offices/hr/jobs/2013%20CALA%20Environmental%20Studies%20Faculty%202.15.pdf,,Jobs & Internships
"Curriculum Developer, Inst. of Sustainability, Arizona State U",Mar 11 2013 - 9:20am,"May 10, 2013","March 12, 2013",Arizona State University,,https://academicjobsonline.org/ajo/jobs/2605,,Jobs & Internships
"Energy Program Manager, U Kansas",Mar 11 2013 - 9:21am,"May 10, 2013","March 12, 2013",University of Kansas,,http://employment.ku.edu/jobs/2173,,Jobs & Internships
"Sustainability Education and Outreach Coord, U South Carolina",Mar 11 2013 - 9:22am,"May 10, 2013","March 12, 2013",University of South Carolina,,http://sc.edu/green/job.php,,Jobs & Internships
"Academic Coord, Office of Sustainability, College of Charleston",Mar 12 2013 - 11:06am,"May 11, 2013","March 12, 2013",College of Charleston,,http://sustainability.cofc.edu/AcCoord%20Job,,Jobs & Internships
"Adjunct Faculty, Environmental Science, George Washington U",Mar 12 2013 - 11:07am,"May 11, 2013","March 12, 2013",George Washington University,,https://sustainability.gwu.edu/jobs-internships,,Jobs & Internships
"Energy Operations Manager, Oregon State U",Mar 12 2013 - 11:08am,"May 11, 2013","March 12, 2013",Oregon State University,,http://oregonstate.edu/jobs/,,Jobs & Internships
"Sustainability Coordinator, College of Menominee Nation",Mar 18 2013 - 5:02am,"May 17, 2013","March 19, 2013",College of Menominee Nation,,http://www.menominee.edu/uploadedFiles/CMN/Jobs/Sustainability%20Coordinator%20second%20posting.pdf,,Jobs & Internships
"Assistant VP, Campus Planning and Facilities Mgmt, Kansas State U",Mar 18 2013 - 5:04am,"May 17, 2013","March 19, 2013",Kansas State University,,http://www.k-state.edu/vpaf/avpsearch/,,Jobs & Internships
"Sustainable Agriculture Faculty, Kwantlen Polytechnic U",Mar 19 2013 - 2:24am,"May 18, 2013","March 19, 2013",Kwantlen Polytechnic University,,http://chronicle.com/jobs/0000773080-01,,Jobs & Internships
"Adjunct Faculty, Environmental Sustainability, U Maryland UC",Mar 19 2013 - 2:26am,"May 18, 2013","March 19, 2013",University of Maryland University College,,http://chronicle.com/jobs/0000772444-01,,Jobs & Internships
"Sustainable Technology Research Fellow, Oberlin College",Mar 25 2013 - 6:09am,"May 24, 2013","March 26, 2013",Oberlin College,,http://new.oberlin.edu/home/jobs/jobs_detail.dot?id=5184524,,Jobs & Internships
"Instructional Designer, College of Lake County",Mar 25 2013 - 6:09am,"May 24, 2013","March 26, 2013",College of Lake County,,http://chronicle.com/jobs/0000772712-01/,,Jobs & Internships
"Professor, Sustainability Science Communications, Syracuse U",Mar 25 2013 - 6:10am,"May 24, 2013","March 26, 2013",Syracuse University,,http://syracuse.jobs/syracuse-ny/assistantassociate-professor-sustainability-science-communications/34744991/job/,,Jobs & Internships
"Summer Research Fellowships, Office of Sustainability, Yale U",Mar 26 2013 - 10:24am,"May 25, 2013","March 26, 2013",Yale University,,http://sustainability.yale.edu/employment-opportunities,,Jobs & Internships
"Visiting Professor, Environmental Studies, Merrimack College",Mar 26 2013 - 10:27am,"May 25, 2013","March 26, 2013",Merrimack College,,http://www.merrimack.edu/about/offices_services/human_resources/employment_opportunities/visiting-associate-professor-philosophy-director-of-environmental-studies-and-sustainability.php,,Jobs & Internships
"Visiting Professor, Environmental Chemistry, Bowdoin College",Mar 26 2013 - 10:29am,"May 25, 2013","March 26, 2013",Bowdoin College,,https://careers.bowdoin.edu/applicants/jsp/shared/frameset/Frameset.jsp?time=1364196911671,,Jobs & Internships
"Sustainability Officer, Arizona State U",Apr 1 2013 - 6:16am,"May 31, 2013","April 2, 2013",Arizona State University,,https://www.asu.edu/go/employment/?auth=guest&jobid=30433&SiteId=1&PostingSeq=1,,Jobs & Internships
"Assistant Director, Service and Social Justice, U Puget Sound",Apr 1 2013 - 6:18am,"May 31, 2013","April 2, 2013",University of Puget Sound,,http://careers.insidehighered.com/university-puget-sound/assistant-director-spirituality-service-and-social-justice/job/480135,,Jobs & Internships
"Director, Institute for Sustainable Systems, Central Michigan U",Apr 1 2013 - 5:11pm,"May 31, 2013","April 2, 2013",Central Michigan University,,http://www.higheredjobs.com/search/details.cfm?JobCode=175734860&Title=Dir%2FInstitute%20Sustainable%20Systems,,Jobs & Internships
"Sustainability Engineer & Assistant Program Dir., Creighton U",Apr 1 2013 - 5:13pm,"May 31, 2013","April 2, 2013",Creighton University,,http://www.higheredjobs.com/search/details.cfm?JobCode=175733814&Title=Sustainability%20Engineer%20and%20Assistant%20Program%20Director,,Jobs & Internships
"Temporary Position in Environmental Studies, U Minnesota Morris",Apr 1 2013 - 5:15pm,"May 31, 2013","April 2, 2013","University of Minnesota, Morris",,http://chronicle.com/jobs/0000774182-01,,Jobs & Internships
"Professor, Diversity & Community Studies, Western Kentucky U",Apr 1 2013 - 5:15pm,"May 31, 2013","April 2, 2013",Western Kentucky University,,http://chronicle.com/jobs/0000774253-01,,Jobs & Internships
"Professor, Sustainable Business, Georgia Tech",Apr 1 2013 - 5:16pm,"May 31, 2013","April 2, 2013",Georgia Institute of Technology,,http://chronicle.com/jobs/0000774302-01,,Jobs & Internships
"Director of Energy Management and Sustainability, Oberlin College",Apr 8 2013 - 4:46am,"June 7, 2013","April 9, 2013",Oberlin College,,http://new.oberlin.edu/home/jobs/jobs_detail.dot?id=5219103,,Jobs & Internships
"Nonprofit Leadership Fellow, Strategic Energy Innovations",Apr 8 2013 - 4:47am,"June 7, 2013","April 9, 2013",Strategic Energy Innovations,,http://www.seiinc.org/index.php/about-us/jobs/item/636-nonprofit-leadership-fellow,,Jobs & Internships
"Communications Coordinator, Office of Sustainability, U Maryland",Apr 8 2013 - 4:47am,"June 7, 2013","April 9, 2013","University of Maryland, College Park",,https://ejobs.umd.edu/postings/17238,,Jobs & Internships
"Assistant VP, Facilities & Sustainability, Valencia College",Apr 8 2013 - 7:41pm,"June 7, 2013","April 9, 2013",Valencia College,,http://chronicle.com/jobs/0000775735-01,,Jobs & Internships
"Executive Director for Sustainability, George Washington U",Apr 8 2013 - 7:48pm,"June 7, 2013","April 9, 2013",George Washington University,,http://careers.insidehighered.com/george-washington-university/executive-director-sustainability/job/481874,,Jobs & Internships
"Sustainability Manager, Colorado College",Apr 15 2013 - 8:10am,"June 14, 2013","April 16, 2013",Colorado College,,http://www.higheredjobs.com/search/details.cfm?JobCode=175740306&Title=SUSTAINABILITY%20MANAGER,,Jobs & Internships
"Program Associate, MBA in Sustainability, Bard College",Apr 15 2013 - 8:10am,"June 14, 2013","April 16, 2013",Bard College,,http://www.bard.edu/employment/employment/descriptions.php?listing_id=4843206,,Jobs & Internships
"Sustainability Outreach Specialist, Texas A&M U",Apr 15 2013 - 8:11am,"June 14, 2013","April 16, 2013",Texas A&M University,,http://sustainability.tamu.edu/Employment.aspx,,Jobs & Internships
"Director of Diversity and Advocacy, Mary Baldwin College",Apr 15 2013 - 8:11am,"June 14, 2013","April 16, 2013",Mary Baldwin College,,http://www.higheredjobs.com/search/details.cfm?JobCode=175739985&Title=Director%20of%20Diversity%20and%20Advocacy,,Jobs & Internships
"Sustainability Institute Director, Williamette U",Apr 22 2013 - 3:51am,"June 21, 2013","April 23, 2013",Willamette University,,http://www.higheredjobs.com/m/details.cfm?JobCode=175740244&Title=Sustainability%20Institute%20Director,,Jobs & Internships
"Alternative Transportation Manager, Colorado State U",Apr 22 2013 - 3:51am,"June 21, 2013","April 23, 2013",Colorado State University,,http://parking.colostate.edu/pages/NewsItem.aspx?ID=75,,Jobs & Internships
"Coordinator for Sustainability, U Colorado Boulder",Apr 22 2013 - 3:52am,"June 21, 2013","April 23, 2013",University of Colorado Boulder,,https://www.jobsatcu.com/postings/60363,,Jobs & Internships
"Environmental Scientist, Climate Change Science, Bard College",Apr 22 2013 - 3:55am,"June 21, 2013","April 23, 2013",Bard College,,https://secure.interfolio.com/apply/21472,,Jobs & Internships
"Chief Diversity Officer, Arkansas State U",Apr 22 2013 - 10:38am,"June 21, 2013","April 23, 2013",Arkansas State University,,http://chronicle.com/jobs/0000777189-01/,,Jobs & Internships
"Director, Institute for Global Sustainable Enterprise, U Michigan",Apr 23 2013 - 10:54am,"June 22, 2013","April 23, 2013",University of Michigan,,http://chronicle.com/jobs/0000776736-01,,Jobs & Internships
"Regional Organizer, CoFED",Apr 23 2013 - 10:57am,"June 22, 2013","April 23, 2013",CoFED,,http://www.cofed.coop/work_with_us#rof,,Jobs & Internships
"Community Green Lead, USGBC",Apr 23 2013 - 11:23am,"June 22, 2013","April 23, 2013",,USGBC,http://www.usgbc.org/Jobs_Community_Green_Lead,,Jobs & Internships
"Sustainability Coordinator, Butler U",Apr 29 2013 - 4:33am,"June 28, 2013","April 30, 2013",Butler University,,http://www.mail-archive.com/ecolog-l@listserv.umd.edu/msg30891.html,,Jobs & Internships
"Coordinator, Recycling and Solid Waste, U Maryland",Apr 29 2013 - 4:33am,"June 28, 2013","April 30, 2013","University of Maryland, College Park",,https://ejobs.umd.edu/postings/17567,,Jobs & Internships
"Ruby on Rails Developer, Sustainable Endowments Institute",Apr 29 2013 - 4:34am,"June 28, 2013","April 30, 2013",Sustainable Endowments Institute,,http://www.idealist.org/view/job/32fH4BCxhZSsP/,,Jobs & Internships
"Community Garden Coordinator, U Maryland",May 3 2013 - 1:57pm,"July 2, 2013","May 7, 2013","University of Maryland, College Park",,https://my.americorps.gov/mp/listing/viewListing.do?id=48981,,Jobs & Internships
"President, SUNY-ESF",May 6 2013 - 11:20am,"July 5, 2013","May 7, 2013",State University of New York College of Environmental Science and Forestry,,http://jobs.diversejobs.net/job/ny/syracuse/president-A7161-0R8C,,Jobs & Internships
"Graduate Assistantship, Renewable Systems Ed, U Arkansas",May 6 2013 - 1:18pm,"July 5, 2013","May 7, 2013",University of Arkansas,,http://wordpress.uark.edu/uaocs/2013/04/26/masters-level-graduate-assistantship-for-renewable-systems-education/,,Jobs & Internships
"Program Coordinator, Office of Sustainability, Wake Forest U",May 6 2013 - 1:28pm,"July 5, 2013","May 7, 2013",Wake Forest University,,https://wakejobs.silkroad.com/,,Jobs & Internships
"Executive Director, Oberlin Project, Oberlin College",May 8 2013 - 4:36pm,"July 7, 2013","May 14, 2013",Oberlin College,,http://new.oberlin.edu/home/jobs/jobs_detail.dot?id=5314117,,Jobs & Internships
"University Sustainability Officer, U North Carolina Charlotte",May 8 2013 - 4:38pm,"July 7, 2013","May 14, 2013","University of North Carolina, Charlotte",,https://jobs.uncc.edu,,Jobs & Internships
"Surplus Operations Coord., Center for Sustainability, U Kansas",May 8 2013 - 4:42pm,"July 7, 2013","May 14, 2013",University of Kansas,,http://employment.ku.edu/,,Jobs & Internships
"Assistant Director, Center for Social Value Creation, U Maryland",May 13 2013 - 1:46pm,"July 12, 2013","May 14, 2013","University of Maryland, College Park",,https://ejobs.umd.edu/postings/18004,,Jobs & Internships
"Environmental Sustainability Specialist, King Abdullah U",May 13 2013 - 2:15pm,"July 12, 2013","May 14, 2013",King Abdullah University of Science and Technology,,http://www.kaust.edu.sa/employment/employment.html,,Jobs & Internships
"BEST Program Director, Laney CC",May 13 2013 - 3:49pm,"July 12, 2013","May 14, 2013",Peralta Community Colleges District Office,,https://peraltaccd.peopleadmin.com/postings/1142,,Jobs & Internships
