Title,Post date,Issues,Institution(s),Other Organization(s),Story Date,URL,Body,All terms
Saviors of Our Cities Survey Announces 25 'Best Neighbor' Colleges,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.wsc.mass.edu/Announcements/PRtop25.pdf,"Westfield State University (MA) has completed ""Saviors of Our Cities: A Survey of Best College and University Civic Partnerships,"" a report that lists the nation's 25 'best neighbor' colleges and universities.  The top ten institutions are, in order:  University of Pennsylvania and University of Southern California (tying for 1st), University of Dayton (OH) and University of Pittsburg (PA) (tying for second), Indiana University-Purdue University Indianapolis, Creighton University (NE), Case Western Reserve University (OH), Tulane University (LA), Portland State University (OR), and Drexel University (PA).  Criteria for assessment in the 2009 survey remained consistent with the first survey that was completed in 2006, providing benchmarks for the development and growth of the original institutions and serving as comparators for new additions to the rankings. The criteria include the following: length of involvement with the community; real dollars invested; catalyst effect on others; presence felt through payroll, research, and purchasing power; faculty and student involvement in community service; continued sustainability of neighborhood initiatives; effect on local student access and affordability to attend college through K–12 partnerships; qualitative esprit of the institution in its engagement; quantifiable increase in positive recognition of the institution; increase in student applications and resources raised through renewed alumni giving; and recognition of the impact of these institutions within their community.",Funding
Stony Brook U Southampton Library Receives LEED Gold,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://sb.cc.stonybrook.edu/happenings/?p=1025,"Stony Brook University Southampton’s (NY) library has been awarded LEED Gold. The 30,000-square-foot building features furniture that is certified by the Forest Stewardship Council and Greenguard, skylights to maximize natural lighting, and storm water collection for non-potable use. The building will also use renewable energy to meet 35 percent of its electrical needs.",Buildings
Champlain College Structure Renovation Earns LEED Gold,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.champlain.edu/News-and-Events/News/LEED-Event.html,"Champlain College's (VT) Aiken Hall has received LEED Gold certification.  Features that contributed to the award include energy efficient lighting, heating, and elevator installation; improved building envelope through insulation upgrades; salvaged hard-wood floors and re-use of many original building materials; and slat roof shingles and the selection of other regional building materials. Aiken was built in 1885 and renovated in 2008.  The structure contains faculty offices, meeting rooms, and special event facilities.",Buildings
LaGrange College Library Receives LEED Silver,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.lagrange.edu/news/Leed.aspx,"The new Frank and Laura Lewis Library at LaGrange College (GA) has been awarded LEED Silver certification.  The new 45,000-square-foot facility features recycled and energy-efficient construction materials, dual-flush toilets and waterless urinals, designated parking spaces for carpool and fuel-efficient vehicles, and natural daylighting.  In addition, during site demolition last fall, asphalt and concrete were hauled away for grinding and recycling, and workers minimized daily construction waste by using separate containers to process recyclables like wood, cardboard, plastic, and scrap metal.",Buildings
Texas A&M U Opens Green Science Building,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://rgs.tamu.edu/news/officials-open-interdisciplinary-life-sciences-building,"Texas A&M University has opened the Interdisciplinary Life Sciences Building (ILSB).  The $100 million, 220,000-square-foot structure contains 30 lab facilities, a 285-seat auditorium, offices, and two atriums.  THE ILSB was designed and constructed to qualify for LEED Silver certification and features outside shading to aid in reducing heat transfer into the colonnades and the building itself; windows embedded with the dot pattern to help reduce the amount of heat that enters the facility, a rain garden, and 30,000-gallon cistern to collect rainwater.",Buildings
San Diego CCD Opens Green Skills Center,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.sdccdprops-n.com/Misc%20Site%20Content/Continuing%20Education/1411_LandAcq/1411_MediaAdvisory_20091028.pdf,"The San Diego Community College District has celebrated the grand opening of its new Skills Center, a 67,010-square-foot addition to the Education Cultural Complex, serving as the Campus of Excellence for Career and Technical Education.  The new Skills Center consists of three single”story buildings and three covered repair areas which include new repair bays, drive”in spray paint booths, shops, labs, classrooms, demonstration theatres, and other learning spaces.  The facility, which is registered for LEED Silver certification, features a 66.6 kW photovoltaic panel array, an orientation that was designed to maximize both daylight and views to the outside, high efficiency plumbing fixtures, and a sustainable education program that allows the building itself to be used as a teaching tool on the benefits of sustainable design.",Buildings
Los Angeles Pierce College Opens Green Building,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.therounduponline.net/news/serving-a-fresh-start-for-students-1.2031728,"Los Angeles Pierce College (CA) has opened its new Student Services Building, a 48,296-square-foot, three-story green building. The structure features locally made and recycled materials, an abundance of natural light, high quality insulation, and energy efficient lighting. The College is seeking LEED Silver certification for the new structure.",Buildings
Denison U Opens Green Arts Building,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://media.www.denisonian.com/media/storage/paper1253/news/2009/10/27/News/Bryant.Arts.Center.A.Blend.Of.Sustainability.And.Style-3814452.shtml,"Denison University has opened the Bryant Arts Center, a $14 million reconstruction of a 105-year-old building. The 45,000-square-foot building, which was designed to meet LEED Silver standards, is home to the department of art - both studio art and art history - and has studios for ceramics, painting, sculpture, printmaking, photography and digital media. There are also gallery spaces, electronic classrooms, outdoor performance areas and studio space for seniors and professors.  Green features include recycled denim insulation, an HVAC system that is 21 percent more efficient than the standard, a CFC-free cooling system, occupancy sensors, and high-efficiency lighting.  Green cleaning methods will be used in the newly-renovated structure.",Buildings
Wake Technical CC Northern Campus Cuts Ribbon on Green Building,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://news.waketech.edu/2009/10/20/wake-tech-cuts-ribbon-on-%E2%80%9Cgreenest%E2%80%9D-new-building/,"Wake Technical Community College (NC) has opened a new green building on its Northern Campus. The building will house classrooms, labs, and a coffee shop for students, faculty, and staff. The College has registered Building D for LEED certification and hopes to obtain a Silver rating. Green features include daylight harvesting, water conservation technology, and efficient heating and cooling systems.",Buildings
Campuses Participate in Global Day of Climate Action,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.aashe.org/blog/table-dancing-climate-action,"Several campuses in the U.S. and Canada participated in the International Day of Climate Action on October 24, 2009.  The campaign, created by 350.org, is dedicated to building a movement to unite the world around solutions to the climate crisis.",Co-Curricular Education & Student Organizing
Unity College Sustainability Office Launches Blog,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://sustainabilitymonitor.wordpress.com/2009/10/21/hello-world/,"The Sustainability Office at Unity College (ME) has launched the Unity College Sustainability Monitor.  The new site highlights sustainability activities on campus and tracks resource consumption at the rural liberal arts college.  The new blog is a chance for students, faculty, and staff members to research and report out on a variety of campus initiatives.",Co-Curricular Education & Student Organizing
U North Carolina Publishes 2009 Campus Sustainability Report,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.heraldsun.com/pages/full_story/push?article-UNC%20wants%20more%20sustainability%20courses%20&id=4163785-UNC%20wants%20more%20sustainability%20courses,"The University of North Carolina, Chapel Hill has published its ""2009 Campus Sustainability Report.""  Highlights of the report include: UNC's award of federal stimulus funding to create an Energy Frontier Research Center focused on the next generation of photovoltaic cells and solar fuels; the university dedication of a new reclaimed water system, which helped it win a national award for water reuse; the new Education Center at the North Carolina Botanical Garden, which is expected to receive LEED Platinum certification; UNC's Climate Action Plan with a strategy for achieving climate neutrality by 2050; and UNC receiving an A- on the campus sustainability report card issued by the Sustainable Endowments Institute.",Coordination & Planning
Stanford U Announces $250 Million Energy Use Initiative,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://news.stanford.edu/news/2009/october19/stanford-carbon-footprint-101909.html,Stanford University (CA) has unveiled an Energy and Climate Plan that includes a $250 million initiative to reduce energy consumption. The Plan is expected to reduce university carbon emissions by as much as 20 percent below 1990 levels. A majority of the goal will be attained through energy conservation measures. A two-year engineering study identified many areas where significant savings could be made by changing and modifying the way energy is currently being used. The $250 million initiative is expected to save about $639 million between 2010 and 2050.,Coordination & Planning
Denison U Welcomes Sustainability Coordinator,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.denison.edu/offices/publicaffairs/pressreleases/king_sustainability_coordintaor_10192009.html,"Denison University (OH) has hired Jeremy King as its new sustainability coordinator.  King's new role is to coordinate, stimulate, inform, and encourage the community as it takes on issues of sustainability.  King received a Bachelor of Arts in biology and education from Denison and holds a master’s in natural resources from Ohio State University.  He spent two years in the Peace Corps in Ecuador, where he was a natural resources conservation volunteer who worked with local governments and community organizations to implement sustainable projects.",Human Resources
Florida Gulf Coast U Receives $1 Million for Renewable Energy Chair,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.fgcu.edu/CRM/pressrelease.asp?id=20603,"Florida Gulf Coast University has received a $1 million gift from John D. Backe, president of the Backe Foundation, to establish the Backe Chair in Renewable Energy Endowed Fund. The University hopes to attract a nationally renowned scholar in renewable energy to teach classes on renewable energy to graduate and undergraduate students, as well as to conduct research on the field of renewable energy. The University is also partnering with the Backe Group to develop a 1.2 million square-foot research and development area.",Human Resources
City College of New York to Offer MS in Sustainability in the Urban Env't,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www1.ccny.cuny.edu/advancement/pr/CCNY-TO-OFFER-MASTERS-PROGRAM-IN-SUSTAINABILITY-IN-THE-URBAN-ENVIRONMENT.cfm,"The City College of New York (CCNY) has announced plans to begin offering an interdisciplinary Master of Science graduate program in Sustainability in the Urban Environment starting in the spring of 2010. The program will incorporate emerging approaches from the disciplines of architecture, engineering and science.  Students in the 30-credit program will be prepared to adapt old and advance new generations of buildings, urban infrastructure, and open spaces using approaches that take into account rapid urbanization, environmental degradation, peak oil, and climate change.  The program’s core curriculum lays a foundation in sustainability values, strategies, and metrics through coursework in urban and natural systems, environmental economics, and industrial ecology.  It draws upon approaches such as ”˜whole systems thinking’ and life cycle analysis to understand and evaluate complex urban eco-systems",Curriculum
Northwestern Michigan College Offers New Renewable Energy Degrees,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.nmc.edu/news/2009/09/renewable-energy-degrees.html,Northwestern Michigan College has announced plans to begin offering two new degrees on renewable energy this spring: Renewable Energy Technology – Electrical and Renewable Energy Technology – HVAC.   The Electrical version will focus on harnessing wind and solar energy and the HVAC version will emphasize using solar and geo-thermal energy for heating and cooling. Both will look at residential and light commercial scale. The two degrees will be offered as Associates of Applied Science.,Curriculum
Rutgers U Opens Seven-Acre Solar Farm,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://news.rutgers.edu/medrel/news-releases/2009/10/rutgers-university-o-20091027/?searchterm=solar%20farm,"Rutgers University (NJ) has opened a 1.4 MW solar energy facility on a 7-acre tract of land. The new facility is expected to save Rutgers $200,000 in its first year and reduce emissions by 1,300 tons of carbon dioxide per year. The project costs $10 million and $4.9 million of that was subsidized by the New Jersey Board of Public Utilities (BPU) through their Clean Energy Program. The University was also awarded the 2009 Energy Educator of the Year by BPU for their effort to improve the energy efficiency and use of renewable technologies in their facilities.",Energy
Appalachian State U Installs Array for Solar Thermal Water Heating,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://theapp.appstate.edu/content/view/5261/43/,"Appalachian State University (NC) has installed 46 solar panels on the roof of its Student Union to provide solar thermal water heating for showers in the fitness center and hand-washing in building restaurants.  The $140,000 project will save an estimated $14,000 per year.",Energy
Western Carolina U Announces $5.25M Energy Performance Contract,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://thereporter.wcu.edu/2009/10/comprehensive-energy-use-audit-beginsas-part-of-5-25-million-energy-savings-project/,"Western Carolina University has signed a $5.25 million energy performance contract with ConEdison Solutions.  The company has begun conducting a comprehensive campus energy audit and will begin implementing improvements in last spring or early summer.  The company guarantees that WCU will save at least $5.25 million in energy expenses over the next 12 to 15 years. Improvements will enhance lighting efficiency, increase the use of solar energy, modify heating and air-conditioning systems and controls, expand water conservation, and boost shutdown technology for computers.  In addition, a kiosk may be installed in the campus library with an energy dashboard that shows how much energy is being consumed on campus. The Carbon Paw Print logo will identify places on campus where an energy-saving measure was installed and share information about how it works.",Energy
Luther College Hires Energy Conservation Consultant,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.luther.edu/headlines/?story_id=253754,"Luther College (IA) has hired consultants from Sebesta Blomberg, a worldwide engineering firm, to lend direction to a new initiative on energy conservation.  The consultants will hold a series of five stakeholder meetings with students, staff, faculty, and administrators to engage the community in discussion on developing the college’s energy conservation program.",Energy
Harvard U to Purchase Renewable Energy Certificates,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://news.harvard.edu/gazette/story/2009/11/harvard-to-become-largest-institutional-buyer-of-wind-power-in-new-england/,"Harvard University (MA) has announced plans to purchase renewable energy credits to supply more than 10 percent of the electricity consumed on its Cambridge and Allston campuses.  Harvard will purchase half of the power generated by the planned Stetson Wind II facility near Danforth, Maine, as well as the associated renewable energy certificates.  Electricity from Stetson Wind II will be generated by 17 1.5 MW turbines.",Purchasing
Willamette U Students Build Wind Turbine on Campus,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009","http://pqasb.pqarchiver.com/statesmanjournal/access/1886041971.html?FMT=ABS&date=Oct+24,+2009",Two students at Willamette University (OR) constructed a homemade wind turbine on top of the E.S. Collins Science Center to demonstrate do-it-yourself power capability. The turbine was built in the course of one year and the students hope it will be used to power an irrigation pump at a campus garden that supplies produce to the school's dining services. The construction of the turbine was funded by the Center for Sustainable Communities.,Research
U Pennsylvania Creates Internal Grant Fund for Green Ideas,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.upenn.edu/pennnews/article.php?id=1731,"The University of Pennsylvania has established an internal grant program that will fund green projects. The Green Fund will award one-time grants up to $50,000 and is available to faculty, students, and staff who submit proposals focused on reducing the University’s carbon footprint and increasing its sustainability.",Funding
W Michigan U Receives Funding for Green Manufacturing Project,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.wmich.edu/wmu/news/2009/10/070.shtml,"Western Michigan University has received $1 million in federal funding to support its Green Manufacturing project, which will assist businesses throughout West Michigan in creating more energy efficient and sustainable processes and products.  WMU's Green Manufacturing project draws upon existing research and development centers at the University. Faculty researchers and students will collaborate with area manufacturers, especially smaller businesses, to help them build greater energy efficiency into manufacturing processes and promote recycling of materials to further reduce costs.",Public Engagement
Kaua’i CC Hosts Farmers’ Market,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.hawaii.edu/news/article.php?aId=3164,"Kaua’i Community College (HI) has partnered with the Kaua’i Country Farm Bureau to host a weekly farmers’ market on its campus. The market will offer local produce, value-added products, cooking demonstrations from the College’s culinary arts program, and an assortment of local food offerings.",Public Engagement
Ohio Governor Announces Nine New University Advanced Energy Ctrs,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.governor.ohio.gov/News/PressReleases/2009/October2009/News102809/tabid/1298/Default.aspx,"Governor Ted Strickland, together with Ohio Board of Regents Chancellor Eric D. Fingerhut, has announced nine new Centers of Excellence in advanced energy, to be located at eight Ohio universities.  The Centers will be committed to focusing their academic and research activities on advanced energy development to meet the requirements of Senate Bill 221, which mandates that 25 percent of all electricity sold in Ohio comes from advanced energy sources by 2025.  The Centers will be located at Bowling Green State University, Case Western Reserve University, Central State University, University of Cincinnati, University of Dayton, The Ohio State University, Ohio University, and University of Toledo.",Research
Frostburg State U to Establish Green Energy Research Facility,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.frostburg.edu/news/searchnewsdt.cfm?id_number=5976,"Frostburg State University (MD) has received a grant from the U.S. Department of Energy to fund the Renewable Energy Center’s self sufficient, off-the-grid building. The $856,350 grant will assist in purchasing research equipment and computers and employ researchers at the Sustainable Energy Research Facility. The Center will conduct research on the effectiveness of sustainable energy resources in Appalachia.",Research
U California Davis Launches Alternative Transportation Program,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.dateline.ucdavis.edu/dl_detail.lasso?id=11886,"The University of California, Davis Transportation and Parking Services has launched the ""goClub"" (with ""go"" standing for Green Opportunities).  The new alternative transportation program, which is an expansion and renovation of the University's TAPS' alternative transportation program, offers rewards to faculty, staff, and students who walk and bike.  Rewards for green commuting include complimentary parking permits, discounted bus and train passes, discounts on bicycle storage lockers, shower and locker facilities for walkers and bicyclists, and options to get you home in an emergency.  In addition, goClub members are eligible for prize drawings every other month. A sampling of the prizes includes bus and train passes, bicycles and assorted bicycle gear, a train-and-bus trip for two to Yosemite, a one-month membership to the Activities and Recreation Center, two tickets to an athletic event of the winner's choice, lunch coupons, and UC Davis apparel.  The program also includes partnerships with Zipcar, a car sharing service, and Zimride, an online service that connects people for ride sharing.",Transportation
U Arizona Offers New Perks to Employee Bike Commuters,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://uawellu.blogspot.com/2009/09/ua-employee-bike-program.html,"University of Arizona has announced the Employee Bike Program, a new initiative that provides free locker rooms, showers, and bicycle storage to employees who ride to work.  The facilities already are free to all students who take at least four credit hours in a semester.",Transportation
Angelo State U Starts Recycling Program,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://blogs.angelo.edu/headlines/2009/10/22/recycling-has-come-to-campus/,The Angelo State University (TX) Campus Recycling Committee has launched a new recycling program on campus. The program will be managed by representatives from different departments.,Waste
NC Campuses Embrace New State Ban on Plastic Bottles in Landfills,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.physicalplant.appstate.edu/appalachian-recycles,"The State of North Carolina has implemented a law, which went into effect October 1, 2009, that bans plastic bottles from landfills in the state.  The Appalachian State University (NC) Office of Sustainability has partnered with ASU Recycles to raise awareness of the new law through an on-campus educational recycling event.  The University of North Carolina, Chapel Hill has seen an increase in recycling since the new law was announced.",Funding
"U Idaho Increases Recycling, Reduces Waste",Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.uidaho.edu/newsevents/Item?id=40402,"The University of Idaho has undertaken a number of initiatives this fall to reduce waste on campus. The University’s PanHelennic and Interfraternity Councils have approved collecting recycling at tailgates as philanthropy and have begun been collecting recyclables at football games. The University handed out 1,500 reusable stainless steel water bottles to new students in an effort to reduce waste and increase environmental awareness. The University has also introduced multiple locations on campus where students can recycle their old cell phones and ink cartridges.",Waste
Meredith College Student Wins Ntl Green Poetry Competition,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.meredith.edu/enews/announcement_details.php?id=6498,"Katie Holden, a student at Meredith College (NC), has earned first place with her mother and grandmother in the Rachel Carson Sense of Wonder 2009 poetry contest. Their entry, “Place of Peace,” won the intergenerational competition.  Entries were required to be from a team of two or more persons, including a young person and an older person. The creative work expressed the ""Sense of Wonder"" that each team feels for nature. The contest is in honor of environmental activist Rachel Carson, author of Silent Spring .",Funding
Campus Green Builder Website for Under-Resourced Institutions,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.campusgreenbuilder.org/,"Second Nature, a national nonprofit that works to accelerate movement towards a sustainable future by helping senior college and university leaders in making sustainability the foundation of all learning and practice in higher education, has launched the Campus Green Builder, a new website that aims to help universities and colleges build and renovate sustainably on campus.  The web portal is the first of its kind in the higher education sector, providing hundreds of links to green building-related web sites, directories of experts, and resources for training and funding opportunities.  The site is relevant to all higher education institutions but is particularly geared towards community colleges, Historically Black Colleges and Universities, tribal colleges, Hispanic-serving institutions, religiously-affiliated institutions, and other schools that in many cases have fewer resources and growing interest in 'green building.'  The site presents case studies to serve as models.  Additionally, under-resourced schools that visit the Campus Green Builder site will learn about special discounted offers to access BuildingGreen Suite and for membership in AASHE. They will also be able to take part in ""Campus Green Building 101 for Building Contractors,"" where they can apply for technical assistance grants that offer training opportunities for the building professionals who work at their schools.",New Resources
Green College Directory,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.ourearth.org/Education/CollegeDirectory.aspx,"Duke University (NC) has launched a free directory of environmental information at nearly 2,000 U.S. colleges and universities.  The directory provides listings of environmental degree programs as well as environmental opportunities and organizations at campuses around the country.  The directory was created by student volunteers at 40 campuses nationwide, including undergraduate and graduate students at Duke. It offers information on undergraduate, masters, and PhD degree programs and includes links to campus carbon inventories and recycling opportunities, environmentally focused student clubs and organizations, and environmental opportunities in the local community.",New Resources
New Issue of Sustainability: The Journal of Record,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.liebertonline.com/toc/sus/2/5,"Mary Ann Liebert, Inc Publishers has published a new issue of Sustainability: The Journal of Record .  Volume 2, Number 5 contains an editorial entitled, ""A New Era in Higher Education?"" by Peter Bardaglio and Andrea Putman; an interview with Ciannat Howett, Director of Sustainability Initiatives at Emory University (GA); a roundtable on student engagement; a sustainability program profile of Green Mountain College (VT); the abstract of the winning project of AASHE's student research award; and profiles of AASHE's 2009 Campus Sustainability Leadership Award winners and Student Sustainability Leadership Award winner.",New Resources
AASHE Interview Series: Food Systems Ed & Research Prgm Specialist,Jul 29 2010 - 2:59pm,11/09/09,,,"November 9, 2009",http://www.aashe.org/blog/aashe-interview-series-tim-galarneau-food-systems-education-research-program-specialist-univers,"AASHE has posted a new installment of its Interview Series with campus sustainability professionals.  In the most recent interview, Tim Galarneau, the Food Systems Education and Research Program Specialist at the University of California, Santa Cruz, discusses how he became involved in working to develop sustainable food systems, what he finds most challenging about incorporating local and/or organic food into campus dining, and how students are involved in his work.",New Resources
Farmingdale State U Partners to Establish Smart Energy Campus,Jul 8 2011 - 1:27pm,6/22/09,,,"November 10, 2009",http://www.farmingdale.edu/homepage_news/ifs_news108.html,"Farmingdale State College (NY) has teamed with the Long Island Power Authority (LIPA) to create Long Island's first ""Smart Energy Campus."" Under the partnership, LIPA will work with the College to expand FSU's solar center to become a Renewable and Sustainable Resource Center for demonstration of customer-owned renewable resources such as wind and solar. The College will also utilize the renewable energy center to expand certificate training programs for renewable resources for green technology entrepreneurs and industry workforce.",Public Engagement
Appalachian State U Students Sell Produce on Campus,Jul 7 2011 - 5:46pm,11/23/09,,,"November 11, 2009",http://www.news.appstate.edu/2009/11/11/sustainable-agriculture-2/,"Students at Appalachian State University (NC) have begun a new program to sell leftover produce from the ASU research farm on campus after the community farmers' market ends for the season. Participants in the campus's Goodnight Family Sustainability Development Program Teaching and Research Farm sell late fall land early winter produce, such as kale, mustard greens, lettuce, turnips, radishes, and celeriac, to students, faculty, and staff on campus. Since the farm has a meat handlers license from the Noth Carolina Department of Agriculture, it is able to sell pork from farm-raised pigs on occasion, processed by a USDA licensed meat processor nearby. Proceeds from the sales help purchase garden tools, seeds, animal feed, and other items to support the farm’s operation.",Co-Curricular Education & Student Organizing
Humboldt State U Installs 2 Hydration Stations,Jul 29 2010 - 2:56pm,1/18/10,,,"November 13, 2009",http://now.humboldt.edu/news/humboldt-students-take-back-the-tap/,"Humboldt State University (CA) has unveiled two hydration stations to help reduce the campus' dependency on disposable water bottles.  The hygienic, hands-free stations filter local tap water and operated by a sensor.  One hydration station was funded by a grant from the HSU Energy Independence Fund, and the other  was donated by a manufacturer of the units.",Waste
"Humboldt State U Faculty, Students Help Grade States on Energy",Jul 8 2011 - 3:43pm,,,,"November 13, 2009",http://now.humboldt.edu/news/california-nations-leader-in-energy-efficiency/,"A group made up of Humboldt State University (CA) faculty and graduate students have developed a new statistical measure of residential electric consumption that has been implemented by the American Council for Energy-Efficient Economy's (ACEEE) scorecard that evaluates states in terms of energy efficiency. The HSU metric is based on total energy consumption in each state’s residential sector. The data are adjusted for weather, which allows researchers to measure trends year-to-year. Each state is evaluated relative to its own baseline and over a five-year period, for example, upward and downward shifts can be plotted. The HSU team is currently working with the U.S. Department of Energy to standardize its data collection so that the metric can be applied more broadly.",Public Engagement
NIIT U Builds Campus to Harvest Rainwater,Jul 29 2010 - 2:56pm,11/16/09,,,"November 16, 2009",http://timesofindia.indiatimes.com/city/delhi/NIIT-Univs-green-campus-at-Neemrana-inaugurated/articleshow/5233352.cms,"NIIT University (India) has inaugurated its environmentally-conscious 100 acre, 54-building campus. The campus was built to harvest and recycle 95 percent of waste water and some buildings have been designed not to use air conditioning.",Buildings
Luther College Lab Building Receives LEED Gold,Jul 29 2010 - 2:59pm,11/16/09,,,"November 16, 2009",http://www.luther.edu/headlines/?story_id=252138,"Luther College’s (IA) Sampson Hoffland Laboratories have received a LEED Gold certification. The facility houses 17 teaching labs, a number of offices, and research and study areas. Green features include a rain garden, reduction in water usage, and recycled building materials.",Buildings
U New Mexico Receives First LEED Gold Certification,Jul 29 2010 - 2:59pm,11/16/09,,,"November 16, 2009",http://www.swcontractor.com/features/archive/2009/1109_Cc_UNMTakesLEED.asp,"University of New Mexico's Castetter Hall South Addition Phase I has received LEED Gold certification. The $4.3 million Castetter Hall adds 15,867-square-feet of space, research laboratories, and a greenhouse for the school’s biology department. The building is expected to consume 31.5 percent less energy overall than traditional buildings on campus and features low-flow laboratory fume hoods that automatically cut back the amount of exhaust air during inactive times and locally-sourced materials with recycled content wherever possible. In addition, UNM sorted and recycled waste during construction.",Buildings
Arizona State U Polytechnic Complex Receives LEED Gold,Jul 29 2010 - 2:59pm,11/16/09,,,"November 16, 2009",http://phoenix.bizjournals.com/phoenix/stories/2009/10/26/daily31.html,"The new academic complex at Arizona State University, Polytechnic Campus has been awarded LEED Gold certification. The complex consists of six buildings that feature recycled concrete, photovoltaic panels, and use of natural light.",Buildings
Guilford College Restoration Project Receives LEED Silver,Jul 29 2010 - 2:59pm,11/16/09,,,"November 16, 2009",http://www.guilford.edu/about_guilford/news_and_publications/releases/archdale_leed.html,"Guilford College (NC) has received LEED Silver certification for its restoration of Archdale Hall. The building was constructed in 1885 and has been used as a residence hall and faculty offices. The $800,000 renovation included the addition of a rainwater collection system, waterless urinals, and blown-in insulation.",Buildings
Ithaca College Dedicates New Green Building,Jul 29 2010 - 2:59pm,11/16/09,,,"November 16, 2009",http://www.ithaca.edu/news/release.php?id=2789,"Ithaca College (NY) has dedicated its new Peggy Ryan Williams Center. The building was designed to LEED platinum specifications and hopes to achieve certification in the future. Green features include a 6,500-square-foot green roof, a geothermal system, and a 12,000-gallon tank to collect rainwater.",Buildings
Caltech Opens Green Ctr for Information Science and Technology,Jul 29 2010 - 2:59pm,11/16/09,,,"November 16, 2009",http://media.caltech.edu/press_releases/13298,"California Institute of Technology has opened its Walter and Leonore Annenberg Center for Information Science and Technology.  The structure is now home to interdisciplinary research and instruction that address the growth and impact of information as it relates to all scientific and engineering practices.  The new facility, which is registered for LEED Gold certification, has achieved a 30 percent reduction in water use, a 28 percent reduction in energy use, and a 2 percent use of recycled contents or local or regional materials.  The Center also contains storm water control mechanisms, individual HVAC controls and operable windows, and a minimum of 75 percent of spaces with daylight access.",Buildings
Lawrence U Opens Green Student Center,Jul 29 2010 - 2:59pm,11/16/09,,,"November 16, 2009",http://www.newswiretoday.com/news/57891/,"Lawrence University (WI) has completed its new 107,000-square-foot Richard and Margot Warch Campus Center. LU is seeking LEED Gold certification for the $35 million Center, which features local materials, a green roof, abundant day lighting, and native landscaping.",Buildings
11 Campuses Post Greenhouse Gas Inventories,Jul 29 2010 - 2:59pm,11/16/09,,,"November 16, 2009",http://acupcc.aashe.org/,"10 signatory campuses of the American College & University Presidents' Climate Commitment (ACUPCC) have submitted public greenhouse gas inventories since the last update in the AASHE Bulletin on October 19, 2009.  The GHG inventory is the first major reporting requirement of the Commitment and is due within a year of signing. New inventories were submitted by: University of Vermont; University of Maine at Machias; University of South Carolina, Upstate; University of Wisconsin, Oshkosh; University of Wisconsin, Whitewater; Goucher College (MD); Harvey Mudd College (CA); School for International Training (VT); Bellevue College (WA); and Houston Community College (TX). In related news, Washington University in St. Louis (MO) has also published a greenhouse gas inventory",Climate
