Title,Post date,Issues,Institution(s),Other Organization(s),Story Date,URL,Body,All terms
Wellesley College Launches Composting Program,Nov 21 2012 - 2:33pm,"November 27, 2012",Wellesley College,,"November 14, 2012",http://www.wellesleynewsonline.com/office-of-sustainability-launches-compost-program-1.2953570,"The college’s Office of Sustainability has partnered with Wellesley Fresh to launch a new compost project in the dining halls. The joint initiative will first address waste generated in food preparation, and will later tackle post-consumer food waste.",Waste
Catholic U Installs Green Roof,Nov 21 2012 - 2:38pm,"November 27, 2012","Catholic University of America, The",,"November 14, 2012",http://publicaffairs.cua.edu/releases/2012/green-roof.cfm,"The university has installed its third green roof on campus as part of the university’s efforts to foster sustainability and environmental stewardship. The 1,488-square-foot installation will reduce stormwater run-off and prevent UV radiation and extreme temperatures from degrading the underlying roof membrane.",Water
College of the Holy Cross Switches to Single Stream Recycling,Nov 26 2012 - 1:10pm,"November 27, 2012",College of the Holy Cross,,"November 14, 2012",http://news.holycross.edu/blog/2012/11/14/holy-cross-switches-to-single-stream-recycling-system/,The college has adopted a single-stream recycling system in an effort to improve campus participation and decrease waste going to landfills. Existing bins and containers are being repurposed with permanent markings for the new program.,Waste
U Maryland to Require Construction Waste Recycling,Nov 26 2012 - 1:12pm,"November 27, 2012","University of Maryland, Baltimore",,"November 14, 2012",http://www.diamondbackonline.com/news/campus/article_61a00f9c-2ee0-11e2-a4fe-001a4bcf6878.html,The university has announced plans to require departments to recycle construction and demolition waste from campus projects starting in winter 2013. Construction and demolition waste materials will be collected and transported to different processors depending on the material type. Campus construction is estimated to generate about 300 to 800 tons of recyclable waste per year.,Waste
New California State U Chancellor Requests 10 Percent Pay Cut,Nov 26 2012 - 1:24pm,"November 27, 2012","California State University, Chancellor's Office",,"November 14, 2012",http://blogs.sacbee.com/capitolalertlatest/2012/11/timothy-white-california-state-university.html,"The university system’s incoming chancellor, Timothy P. White, requested a 10 percent pay cut, saying in a letter to trustees, that he hopes the move will send a signal that ""public higher education matters to all of us, and that we each must play a part in the rebuilding.""",Affordability & Access
U Memphis Students Hold Living Wage Teach-In,Nov 30 2012 - 2:22pm,"December 4, 2012",University of Memphis,,"November 14, 2012",http://www.dailyhelmsman.com/progressive-student-alliance-teaches-on-living-wage-1.2953820#.ULjrhGBZF-h,"The Progressive Student Alliance, a campus group dedicated to organizing against racism, sexism and economic oppressions, held a “teach-in” to emphasize the importance of campus workers getting paid a living wage.",Co-Curricular Education & Student Organizing
Ithaca College Provides More Local Food Options,Nov 30 2012 - 9:49pm,"December 4, 2012",Ithaca College,,"November 14, 2012",http://theithacan.org/28244,"Members of the campus community, including students and employees, have been working to encourage a shift toward supporting locally produced food in campus dining. The college plans to bring more local food products to campus this year, and expects a five percent increase in food sourced from the region.",Dining Services
Deadline Extended: Second Nature Climate Leadership Awards,Nov 15 2012 - 4:37pm,"November 20, 2012",Second Nature,,"November 15, 2012",http://www.secondnature.org/awards/,"Second Nature has extended the nomination period for its 4th Annual Climate Leadership Awards to November 30. Nominations are invited from American College & University Presidents' Climate Commitment (ACUPCC) signatory institutions to highlight the ways that senior leadership, academic and curricular initiatives, institutional efficiency and innovative financing are being used to adapt to a changing climate. Finalists will be featured in a public voting forum on PlanetForward.org during spring 2013, with award winners announced and recognized at the ACUPCC Presidential Summit.",Opportunities
Concordia College Hosts 100-Mile Thanksgiving,Nov 21 2012 - 2:29pm,"November 27, 2012","Concordia College (Bronxville, NY)",,"November 15, 2012",http://theconcordian.org/2012/11/15/100-mile-thanksgiving-to-be-held,The college hosted the annual event in partnership with local farmers and several student groups in an effort to raise community awareness about the benefits of choosing local foods.,Co-Curricular Education & Student Organizing
Arizona State U Launches Composting Program,Nov 26 2012 - 7:29pm,"November 27, 2012",Arizona State University,,"November 15, 2012",https://asunews.asu.edu/20121115_ASUComposting_EPAChallenge,"In celebration of the Environmental Protection Agency’s Food Recovery Challenge, the university has introduced composting at two dining halls on campus.  Food-service workers have begun using “Green Bins” to compost all food and paper food-service items. The university will expand its composting efforts through its Green Bin program beginning in January 2013 to include students, faculty and staff.",Waste
Syracuse U Receives USGBC Award,Dec 6 2012 - 3:43pm,"December 11, 2012",Syracuse University,,"November 15, 2012",http://news.syr.edu/syracuse-university-receives-u-s-green-building-council-award/,"The university and Chancellor Nancy Cantor have received the U.S. Green Building Council 2012 Green Building Leadership Award. Chancellor Cantor, according to the USGBC, has elevated the mission of green building on campus through numerous LEED building projects and a school-wide goal to achieve carbon neutrality by 2040.",Buildings
Millersville U Creates Campus Cupboard,Dec 17 2012 - 4:48am,"December 18, 2012",Millersville University,,"November 15, 2012",http://blogs.millersville.edu/exchange/2012/11/15/campus-cupboard-making-a-difference-on-campus/,(U.S.): The university and Campus Ministerium have developed a campus food bank to address concerns for hunger and nutrition among students.,Affordability & Access
U South Carolina Students Give Back to Community,Dec 11 2013 - 8:20pm,"December 17, 2013",University of South Carolina,,"November 15, 2012",http://www.thestate.com/2013/11/15/3100836/usc-volunteers-proceeds-help-rehabilitate.html,"(U.S.): Using funds from the end-of-year move out campaign, university students partnered with Habitat for Humanity to renovate a home in the community with new carpet, paint and appliances.",Co-Curricular Education & Student Organizing
U Wisconsin Oshkosh Academic Center Earns LEED Gold,Nov 21 2012 - 2:21pm,"November 27, 2012",University of Wisconsin-Oshkosh,,"November 16, 2012",http://www.uwosh.edu/today/23158/sage-officially-good-as-gold/,"The academic center features roof-mounted thermal and parking lot photovoltaic solar panels, a green roof with low-maintenance plantings, and in-floor radiant heating and cooling systems. The sustainable features are estimated to save the university $182,000 annually.",Buildings
Appeals Court Overturns Michigan Ban on Affirmative Action,Nov 21 2012 - 2:26pm,"November 27, 2012",,,"November 16, 2012",http://www.insidehighered.com/news/2012/11/16/appeals-court-overturns-michigan-ban-affirmative-action,"In an 8-7 decision, the U.S. Circuit Court of Appeals for the Sixth Circuit has overturned Michigan's voter-approved ban on affirmative action in college admissions and public hiring. The court struck down the amendment to the state's constitution, known as Proposal 2, on the grounds that it creates unfair barriers to minority participation in the political process.",Diversity & Inclusion
Urbana U Installs Solar Array,Nov 26 2012 - 1:16pm,"November 27, 2012",Urbana University,,"November 16, 2012",http://www.springfieldnewssun.com/news/news/local-education/solar-panels-installed-at-urbana-u/nS8Ty/,The university has installed a 500-kilowatt solar array that will provide one-fifth of its total electrical usage. The panels are owned and maintained by Melink Corporation under a 10-year purchase agreement.,Energy
Rice U Plants Trees to Celebrate Centennial,Nov 30 2012 - 2:19pm,"December 4, 2012",Rice University,,"November 16, 2012",http://news.rice.edu/2012/11/16/rice-university-plants-100-trees-at-hermann-park/,"In celebration of its centennial, the university has partnered with community leaders to plant 100 oak, bald cypress and other native trees in a reforestation area.",Grounds
Journal of Global Responsibility Special Issue: EfS in Business,Jan 12 2012 - 1:58pm,1/17/2012,,Emerald Group Publishing Limited,"November 17, 2012",http://www.emeraldinsight.com/journals.htm?issn=2041-2568&volume=2&issue=2,"Emerald Group Publishing Limited's The Journal of Global Responsibility has released a special issue on education for sustainability in business curriculum. ""Nurturing Responsibility: Connecting Business Practice, Education and Sustainability"" showcases examples of emerging good practice and includes a critical discussion of the broader contexts and initiatives that are guiding innovation in this area. Daniella Tilbury with the University of Gloucestershire's (UK) International Research Institute in Sustainability examines this issue in the lead article, ""Today becomes Tomorrow:  Re-thinking Business Practice, Education and Learning in the Context of Sustainability.""",New Resources
Southern Oregon U Highlighted in Energy Department Video Series,Nov 30 2012 - 9:46pm,"December 4, 2012",,U.S. Department of Energy,"November 17, 2012",http://www.elp.com/news/2012/11/17/washington-southern-oregon-university-highlighted-by-u-s-energy-department-for-its-investment-in-cle.html,"The U.S. Department of Energy has released its fourth video in the “Clean Energy in Our Community” series, highlighting clean energy investments by the university. Some of the initiatives highlighted include the school’s investments in renewable energy, sustainability, and purchase of renewable energy certificates.",Energy
U Washington Launches New Sustainability Awareness Tool,Nov 21 2012 - 2:17pm,"November 27, 2012","University of Washington, Seattle",,"November 18, 2012",http://green.washington.edu/promote/snapshots,"The Environmental Stewardship and Sustainability office has launched ‘Sustainability Snapshots,” its newest awareness tool. The new website aims to catalog the various sustainability projects and initiatives happening on campus in one location, including facts about the project’s impact.",Co-Curricular Education & Student Organizing
SUNY Sullivan Opens Sustainability Lab,Nov 21 2012 - 2:20pm,"November 27, 2012",State University of New York System Office,,"November 18, 2012",http://www.sunysullivan.edu/news/2012/20121116_SustainabilityLab.php,"The 1,278-square-foot laboratory includes HVAC, wind, solar, and hydraulic simulators to be used as a teaching and demonstration tool. The New York State Energy Research and Development Authority funded the lab through the SUNYGreensNY grant consortium.",Buildings
Arizona State U Science Building Achieves LEED Gold,Nov 26 2012 - 1:16pm,"November 27, 2012",Arizona State University,,"November 18, 2012",http://www.cospp.com/news/2012/11/18/hdr-s-istb-4-building-achieves-leed-gold-certification.html,"The Interdisciplinary Science and Technology building features a photovoltaic array that supplies over 16 percent of its energy use, optimal building orientation based on local climate conditions, and performance monitoring to ensure the building will continue to meet its energy use reduction goals over the life of the building.",Buildings
Northwestern U Students Push Plastic Water Bottle Ban,Nov 30 2012 - 2:21pm,"December 4, 2012",Northwestern University,,"November 18, 2012",http://dailynorthwestern.com/2012/11/18/campus/northwestern-students-push-plastic-water-bottle-ban/,A student plastic reduction team has launched a campaign to ban the sale of plastic water bottles on campus. The initiative involves petitioning the student body and spreading an educational message about the harmful effects of plastic on the environment. The campaign has garnered the support of several student and environmental groups on campus.,Co-Curricular Education & Student Organizing
Grand Valley State U Begins Yard Waste Composting,Jan 10 2013 - 5:57pm,"January 15, 2013",Grand Valley State University,,"November 18, 2012",http://www.lanthorn.com/article/2012/11/volunteers-sort-compost-for-windrows-at-sap,The university has begun separating its compostable waste to create windrows at the Sustainable Agriculture Project farm just outside Allendale campus and mulch for on-campus landscaping.,Waste
Deadline Extended! AASHE's 2012 Sustainability Staffing Survey,Nov 19 2012 - 8:02pm,"January 8, 2013",,AASHE,"November 19, 2012",http://www.aashe.org/staffing.survey.2012,"AASHE is collecting information on paid sustainability positions in higher education for its biennial staffing report. Jobs at all levels are being surveyed - from program assistant to vice chancellor/VP for sustainability – and from any college or university in the U.S. and Canada. The survey and report are important vehicles for increasing understanding of the rapidly growing career field of sustainability professional in higher education, including both general sustainability staff and more focused positions such as recycling manager or curriculum development specialist. Results are frequently used by the media and by administrators, students, faculty, staff, and others. AASHE requests your help in taking the survey and distributing the survey link to all who are eligible. The deadline has been extended to January 11, 2013.  Please take a moment to complete the survey.",Opportunities
Bryn Mawr College Installs First Set of Solar Panels,Nov 26 2012 - 1:14pm,"November 27, 2012",Bryn Mawr College,,"November 19, 2012",http://www.biconews.com/2012/11/19/adventures-with-solar-panels/,The college has installed a set of solar arrays on campus that will provide power for lighting in campus buildings. Two separate panels will be used by physics classrooms for experiments.,Energy
Yeshiva U Unveils Green Residence Hall,Nov 30 2012 - 12:05pm,"December 4, 2012",Yeshiva University,,"November 19, 2012",http://blogs.yu.edu/sustainability/2012/11/19/yu-announces-1st-energy-star-certified-building/,The university’s Brookdale Residence Hall has achieved its first Energy Star certification.,Buildings
SUNY ESF Launches Eco-Rep Program,Nov 30 2012 - 2:06pm,"December 4, 2012",State University of New York College of Environmental Science and Forestry,,"November 19, 2012",http://www.esf.edu/communications/view.asp?newsID=2024,"The university has launched a new Eco-Representative Program that uses peer-to-peer interaction to raise awareness about sustainability issues among students living in a campus residence hall. The Office of Energy and Sustainability provided a budget of $1,000 for the Eco-Reps to fund the program throughout the academic year.",Co-Curricular Education & Student Organizing
Calling All Academic Sustainability Superstars,Nov 21 2012 - 2:13pm,"December 11, 2012",,AASHE,"November 20, 2012",http://commons.aashe.org/how-to/,"Your talents, knowledge and best practices are needed to kick off AASHE's new Academic Commons! We envision the Commons as a place that will capture and share all of the amazing ideas and resources that you use in teaching sustainability -- all in one searchable place. These can be in the form of lesson plans, syllabi, power point presentations, or even a scan of the napkin where you jotted down an idea for a new course or activity. Whatever form it takes, we need your help to make this the invaluable resource we imagine it to be. Visit the Academic Commons to learn more and submit your materials.",Opportunities
John C. Smith U Opens Health and Wellness Center on Campus,Nov 30 2012 - 9:49pm,"December 4, 2012",,John C. Smith University,"November 20, 2012",http://www.jcsu.edu/happenings/latest-news/healthplex-to-provide-health-and-wellness-on-campus-facility-to-serve-residents-in-northwest-corridor,"The university has opened HealthPlex, a new facility designed to provide health and wellness services that promote positive attitudes, healthy lifestyles and responsible self-care for the campus and surrounding community. The facility’s fitness center, teaching kitchen, yoga studio, and related wellness offerings are free to the campus, and are available to members of the community on a medical referral basis.",Health & Wellness
Harvard U Dining Services Focuses on Sustainable Seafood,Jan 28 2013 - 3:32pm,"February 5, 2013",Harvard University,,"November 21, 2012",http://news.harvard.edu/gazette/story/2012/11/steps-toward-sustainable-seafood/,"Dining Services has launched a sustainable seafood program and is working to develop guidelines that can be shared with other institutions. After months of planning, students are now seeing new species such as “swai,” as well as familiar offerings from more sustainable sources, such as Prince Edward Island mussels and shrimp caught in Maine waters.",Dining Services
Rensselaer Polytechnic Institute Creates Sustainability Degree,Nov 30 2012 - 9:50pm,"December 4, 2012",Rensselaer Polytechnic Institute,,"November 23, 2012",http://news.rpi.edu/update.do?artcenterkey=2989,"The institute has created a new major in sustainability studies to prepare students for jobs in the construction, science and engineering fields with a heavy focus on clean technology.  The new Science and Technology Studies - Sustainability Studies B.S. program weaves together techniques and insights from the humanities, social sciences, natural sciences and engineering to address environmental problems.",Curriculum
Four Colleges and Universities Partner on Composting Program,Nov 30 2012 - 2:11pm,"December 4, 2012",College of Charleston Medical University of South Carolina Trident Technical College,,"November 24, 2012",http://www.postandcourier.com/article/20121124/PC16/121129668/1177/colleges-turn-garbage-into-really-good-dirt,"Medical University of South Carolina, College of Charleston, Trident Technical College and The Citadel have contracted with Koeckeritz’s Food Waste Disposal to compost food waste. While collected material is transported to a compost facility for a fee, the program is expected to save money due to reduced landfill costs.",Waste
Updated NWF Campus Sustainability Database,Nov 30 2012 - 2:15pm,"December 4, 2012",National Wildlife Federation,,"November 24, 2012",http://www.nwf.org/2012campuscasestudies,"The National Wildlife Federation has added 112 new case studies to its campus sustainability case study database, which now includes more than 800 studies from higher education campuses across the U.S. Highlighted efforts include reducing pollution, waste, and costs; energy efficiency improvements; renewable energy installations; and green jobs training programs. The database is searchable by topic, year and school, and includes information on project goals, successes, challenges, funding strategies and project leaders.",New Resources
Loma Linda U Health Recognized by the American Heart Association,Nov 30 2012 - 9:45pm,"December 4, 2012",Loma Linda University,,"November 24, 2012",http://www.pe.com/local-news/san-bernardino-county/san-bernardino-county-headlines-index/20121114-loma-linda-health-organization-recognized-as-gold-fit-friendly.ece,"The university has been recognized by the American Heart Association as a Gold Fit-Friendly Worksite for encouraging a culture of wellness at the workplace through its Living Whole wellness program. The initiatives of the program include: Health risk assessments for employees, participation in the Breathe Program for tobacco dependency treatment, participation in Better Understanding for Individuals Living with Diabetes, and Living Whole wellness meals available to employees that are designed to meet specific nutrition criteria.",Health & Wellness
U Guelph Earns Fair Trade Status,Nov 30 2012 - 2:14pm,"December 4, 2012",University of Guelph,,"November 25, 2012",http://www.uoguelph.ca/news/2012/11/u_of_g_named_fi.html,The university has received Fair Trade Campus status from Fairtrade Canada. The certification is a result of the university’s commitment to purchase fair-trade products that uphold social and environmental standards to protect food producers and the environment.,Purchasing
Oklahoma State U to Develop Campus Eco-Village,Nov 30 2012 - 9:51pm,"December 4, 2012",Oklahoma State University,,"November 25, 2012",http://www.tulsaworld.com/news/article.aspx?subjectid=11&articleid=20121125_11_A11_STILLW661586,The university has begun developing a housing option designed to encourage its residents to be more socially and ecologically aware. The eco-village will incorporate ideas about sustainable living in a socially integrated community.,Buildings
Asian School of Business Building Earns LEED Gold,Dec 17 2012 - 4:41am,"December 18, 2012",,Asian School of Business,"November 25, 2012",http://www.thehindubusinessline.com/news/education/asian-biz-school-gets-leed-gold-rating/article4133411.ece,"(India):  The campus has received the certification under the new construction program of LEED-India. The facility features rainwater harvesting, erosion and sedimentation control measures, and recycled construction materials.",Buildings
The New School Solar House Becomes Home to Local Families,Nov 30 2012 - 2:07pm,"December 4, 2012","New School, The",,"November 26, 2012",http://blogs.newschool.edu/news/2012/11/empowerhouse-opening-soon/,"A student-assembled solar powered house that won the Solar Decathlon’s affordability contest will become a real home for two families in Washington D.C. Working with project partner Habitat for Humanity, volunteer builders fully realized the housing design by adding a second story and a second unit, making it a two-family home.",Public Engagement
Simon Fraser U Holds Green Lab Energy Reduction Challenge,Nov 30 2012 - 2:08pm,"December 4, 2012",Simon Fraser University,,"November 26, 2012",http://www.sfu.ca/sustainability/campus/initiatives/energy/green-labs.html#challenge,"The university recently held an energy reduction challenge to encourage occupants of the campus science and chemistry buildings to reduce their energy use. Facilities and Sustainability Office staff monitored fume hood and lighting usage in labs at different times of the day, and prizes were awarded.",Energy
McGill U Releases Draft Sustainability Vision,Nov 30 2012 - 2:13pm,"December 4, 2012",McGill University,,"November 26, 2012",http://mcgillvision2020.com/2012/11/21/did-we-hear-you/,"The university has released Vision 2020, a draft sustainability vision and goals report. The report is available for comment online and across campus for “crowd-sourced track-changes” from students, faculty and staff. The university plans to finalize the sustainability vision and goals report in December and transition to action planning in January.",Coordination & Planning
Harvard U Library Renovation Includes Living Walls,Jan 28 2013 - 3:35pm,"January 29, 2013",Harvard University,,"November 26, 2012",http://library.harvard.edu/gutman-library-renovation-includes-green-living-walls,"(U.S.): The Harvard Graduate School of Education’s (HGSE) Gutman Library recently underwent a first-floor renovation that included the installation of four “living walls,” ceiling-to-floor panels that are covered entirely with foliage.",Buildings
U Washington Installs Eco Thermostats in Residence Halls,Nov 30 2012 - 2:05pm,"December 4, 2012","University of Washington, Seattle",,"November 27, 2012",https://www.hfs.washington.edu/housing/Default.aspx?id=4101,"The university’s Division of Student Life has developed and installed an Eco Thermostat for new residence halls on campus, putting students directly in touch with their energy consumption. Total energy needs in buildings with Eco Thermostats are expected to be reduced by about five percent.",Energy
Arizona State U Receives USGBC Awards,Nov 30 2012 - 2:16pm,"December 4, 2012",Arizona State University,,"November 27, 2012",https://asunews.asu.edu/20121127_ASUwinsLEEDawards,The Arizona Chapter of the U.S. Green Building Council recognized the university for its accomplishments in achieving LEED certifications for building construction. The university received two awards for most certifications and most LEED Gold buildings in Arizona.,Buildings
U Texas Arlington to Install Self-Service Bike Stop,Dec 6 2012 - 4:27pm,"December 11, 2012",University of Texas at Arlington,,"November 27, 2012",http://www.theshorthorn.com/news/campus/self-service-bike-stop-to-be-available/article_82aeee50-3364-11e2-b8de-0019bb30f31a.html,The Office of Sustainability has announced plans to install a self-service bicycle repair station that will include a mobile application providing bicycle repair instructions.,Transportation
U California Riverside Opens Campus Community Garden,Dec 17 2012 - 12:00pm,"December 18, 2012","University of California, Riverside",,"November 27, 2012",http://www.highlandernews.org/6061/community-welcomes-grand-opening-of-rgarden/,(U.S.): The university has debuted a new community garden that will also hold student fields trips and serve as an educational learning space. The 2-acre “R’Garden” will feature two natural structures: a classroom and a facility equipped with a compost toilet.,Grounds
Northwest Earth Institute Sustainability Salon Discussion Tool,Nov 30 2012 - 2:12pm,"December 4, 2012",Northwest Earth Institute,,"November 28, 2012",http://www.nwei.org/files/fall-2012-sustainability-salon-series,"The Northwest Earth Institute (NWEI) has released its Fall 2012 Sustainability Salon Discussion Tool. The resource includes article excerpts from NWEI course books and accompanying discussion questions on a variety of sustainability topics. This short, informal resource is intended to engage students in discussion and critical thinking on complex sustainability topics, as a discussion starter amongst faculty or staff during sustainability-focused meetings, as a tool for curriculum trainings and workshops around how to integrate sustainability into the curriculum, and as a way to spark conversation and introduce key concepts of sustainability.",New Resources
Fleming College Sustainable Building Program to Construct Library,Nov 30 2012 - 2:18pm,"December 4, 2012",Fleming College,,"November 28, 2012",http://flemingcollege.ca/news/sustainable-building-students-to-construct-new-library-in-wilberforce/,"The college’s Sustainable Building Design and Construction program has announced plans to partner with the Municipality of Highlands East to build a new library in 2013. The program averages about 26 students who design and build a completely sustainable structure from start to finish, showcasing green building technologies and energy-saving techniques.",Buildings
U California Riverside Students Build Mobile Solar Power System,Nov 30 2012 - 2:25pm,"December 4, 2012","University of California, Riverside",,"November 28, 2012",http://www.solarnovus.com/index.php?option=com_content&view=article&id=5974:students-build-mobile-solar-power-system&catid=41:applications-tech-news&Itemid=245,"Engineering students have designed and built a mobile solar power system aimed to replace gasoline-powered generators to provide clean energy everywhere including on- and off-campus projects. The Green Campus Action Plan, a student-approved green fee, provided funding for the $34,000 project.",Energy
City U New York to Launch Social Justice Social Media Project,Nov 30 2012 - 2:27pm,"December 4, 2012","City University of New York, The",,"November 28, 2012",http://chronicle.com/blogs/wiredcampus/social-justice-researchers-meet-social-media-in-new-effort-at-cuny/41136,"The university’s Graduate Center has received a $550,000 grant from the Ford Foundation to expand the social-media reach of academics working on social-justice issues.  The project, called JustPublics@365, will train professors and graduate students to use social media to make social-justice research more visible to a wider audience and to measure its impact. A number of events, including conferences, will be held to connect researchers, social-justice activists, and journalists.",Funding
Call for Papers: The Journal of Sustainability Education,Dec 4 2012 - 10:12am,"December 4, 2012",,Journal of Sustainability Education,"November 28, 2012",http://www.jsedimensions.org/wordpress/content/call-for-papers-journal-of-sustainability-education-2013-spring-theme-experiential-education-guest-editors-rick-medrick-and-denise-mitten_2012_11/,"The Journal of Sustainability Education invites submissions for its Spring 2013 special issue under the theme of experiential education. Preference will be given to authors who address social justice issues for populations that have been marginalized. Submissions are due by Jan. 13, 2012.",Opportunities
Syracuse U Installs E-Waste Collection Sites,Dec 6 2012 - 3:43pm,"December 11, 2012",Syracuse University,,"November 28, 2012",http://news.syr.edu/new-place-for-e-waste/,"The university has expanded the number of locations for e-waste disposal as part of the Sustainability Division’s recycling program. A local company that recycles old electronic goods is collecting discarded items including cell phones, batteries, inkjet cartridges and cameras.",Waste
U New Hampshire Students Advocate to Divest from Fossil Fuels,Dec 6 2012 - 4:02pm,"December 11, 2012",University of New Hampshire,,"November 28, 2012",http://www.seacoastonline.com/articles/20121128-NEWS-211280369,"The Student Environmental Action Coalition has delivered a petition signed by more than 1,000 students to urge the university’s president to divest endowment funding from fossil fuels. The coalition joins a growing movement on college campuses nationwide and through the climate change organization 350.org to demand divestiture of stocks in oil companies.",Co-Curricular Education & Student Organizing
Rhode Island College Acquires Bee Hives,Dec 6 2012 - 4:08pm,"December 11, 2012",Rhode Island College,,"November 28, 2012",http://www.browndailyherald.com/ric-starts-sustainability-buzz-with-beehives-1.2797681#.UL7hXWBZF-g,The college has installed two beehives to raise awareness among the student body and educate the public about beekeeping’s role in promoting sustainability. Honey harvested from the hives will be used in the campus dining center next year.,Dining Services
New Report: Equity in Ed and the Future of the American Economy,Dec 6 2012 - 4:11pm,"December 11, 2012",,Alliance for Excellent Education,"November 28, 2012",http://diverseeducation.com/article/49787/,"The Alliance for Excellent Education has released a new report, ‘Inseparable Imperatives: Equity in Education and the Future of the American Economy.’ According to the report, the key to America’s future economic success relies on closing the educational gap between traditionally disadvantaged, minority students and thriving White students.",New Resources
INSIGHT into Diversity Magazine Announces Higher Ed Awards,Dec 6 2012 - 4:24pm,"December 11, 2012",,INSIGHT Into Diversity Magazine,"November 28, 2012",http://www.insightintodiversity.com/heed-award/2012-heed-award-recipients,"INSIGHT Into Diversity magazine has announced the 48 recipients of its first annual Higher Education Excellence in Diversity (HEED) award. The national award honors U.S. colleges and universities that demonstrate an outstanding commitment to diversity and inclusion. Winning institutions were selected based on exemplary initiatives in various areas of diversity including gender, race, ethnicity, veterans, people with disabilities, and members of the LGBT community.",Assessments & Ratings
Southern Utah U Science Building Achieves LEED Gold,Dec 6 2012 - 4:31pm,"December 11, 2012",Southern Utah University,,"November 28, 2012",http://www.thespectrum.com/article/20121127/NEWS01/311270011/?odyssey=tab%7Cmostpopular%7Ctext%7CUSAT-NEWS-NATION&nclick_check=1,"Sustainable features at the university’s Center for Health and Molecular Sciences include the use of recycled construction materials, a green roof, and an emphasis on day lighting.",Buildings
Ben-Gurion U Establishes Renewable Energy Degree,Dec 17 2012 - 4:44am,"December 18, 2012",,,"November 28, 2012",http://www.jpost.com/Sci-Tech/Article.aspx?id=293722,"(Israel): The university has established an undergraduate program in renewable energy to begin in 2013. The degree will have a management focus and will contain courses on management, policy and specifics of renewable energy.",Curriculum
New School Urges Disclosure of Political Spending by Corporations,Dec 6 2012 - 3:42pm,"December 11, 2012","New School, The",,"November 29, 2012",http://www.sec.gov/comments/4-637/4637-1148.pdf,"The New School’s Advisory Committee on Investor Responsibility (ACIR) has submitted a letter to the Securities and Exchange Commission (SEC) calling for disclosure of political spending by public corporations. The ACIR’s letter to the SEC is the first from a university body in support of Petition 4-637, which urges the SEC to use its rule-making authority to mandate disclosure of corporate campaign financing.",Investment
Richard Stockton College Campus Center Earns LEED Gold,Dec 6 2012 - 4:09pm,"December 11, 2012",Stockton University,,"November 29, 2012",http://barnegat-manahawkin.patch.com/articles/stockton-college-earns-leed-gold-certification-for-campus-center-8e7e898c,"The 154,000-square-foot center features optimized energy performance, water use reduction, enhanced commissioning, and the use of recycled and regional construction materials. The building also earned a Community Connectivity Credit by having 10 services within a half-mile of the campus center.",Buildings
Cornell U Receives DOE Grant for Biofuels Research,Dec 17 2012 - 11:28am,"December 18, 2012",Cornell University,,"November 29, 2012",http://www.sustainablecampus.cornell.edu/blogs/news/posts/bioreactors-for-algae-based-biofuels-get-900k-grant,"(U.S.): A research team has received a $910,000 grant from the U.S. Department of Energy to create biofuels produced from algae. The team will design and build a new type of bioreactor that efficiently delivers light and collects fuel produced by algae inside the reactors.  The reactor is also expected to use minimal water.",Funding
Oberlin College Plants Trees in Carbon Offsetting Initiative,Jan 7 2013 - 1:08pm,"January 8, 2013",Oberlin College,,"November 29, 2012",http://www.oberlinreview.org/article/trees-planted-carbon-offsetting-initiative/,"Students have planted 26 new trees as part of a larger Carbon Offsetting Initiative designed to create ways to offset the college’s carbon output. Students and administrators had already planted the first tree of the project in September. With the addition of 30 trees planted in collaboration with the Oberlin Rotary Club and the city of Oberlin, the project now totals 57 new trees in the Oberlin area.",Climate
Colorado State U Student Sustainability Division Receives Funding,Dec 6 2012 - 4:29pm,"December 11, 2012",Colorado State University,,"November 30, 2012",http://www.collegian.com/2012/11/30/campus-crest-communities-donates-5000-to-ascsu/,"A student association within the university’s sustainability division has received a $5,000 donation from Campus Crest Communities, a local construction company.",Funding
Queen’s U Releases Framework for Mental Health and Wellness Plan,Dec 17 2012 - 4:46am,"December 18, 2012",Queen's University,,"November 30, 2012",http://www.queensu.ca/cmh/index/CMHRecs.pdf,"(Canada): The university has released a comprehensive report that provides recommendations for promoting a healthy community, easing transitions and promoting resilience, and encouraging help-seeking and helping behavior.",Health & Wellness
Grand Valley State U Field Earns Sustainable Site Certification,Jan 10 2013 - 6:19pm,"January 15, 2013",Grand Valley State University,,"November 30, 2012",http://www.gvsu.edu/gvnow/?articleId=2F8872E1-9D53-A01C-9667B6C55532FF17,"The Student Recreation Fields has received certification by the Sustainable Sites Initiative, a pilot program that is creating national guidelines for sustainable land design. The project was judged based on efforts in categories such as site selection, pre-design assessment and planning, water, soil and vegetation, material selection, human health and well-being, operations and maintenance, and monitoring and innovation.",Grounds
U Illinois Debuts Green Roof,Dec 6 2012 - 4:10pm,"December 11, 2012",University of Illinois at Chicago,,"December 2, 2012",http://www.news-gazette.com/news/education/2012-12-02/i-hotels-roof-goes-green.html,"Installed atop the university’s Conference Center, the 3,000-square-foot green roof will help insulate the building, absorb and filter rainwater, improve air quality and prevent roof deterioration. The project received a $33,000 grant from the Illinois Environmental Grant Program for Stormwater Management.",Water
